date,dow_is_weekend,precipitation_total,humidity_ave,humidity_day_ave,humidity_night_ave,humidity_peak,cloud_cover_ave,cloud_cover_day_ave,wind_speed_ave,wind_speed_peak,irradiance_total,irradiance_peak,temperature_ave,demand_total
25-Mar-23,1,8.497,0.012,0.143,0.084,0.012,0.717,0.381,1.979,2.472,"2,724",397,20,
26-Mar-23,1,7.107,0.013,0.147,0.084,0.013,0.867,0.435,1.794,2.127,"3,127",455,20.5,
27-Mar-23,0,3.651,0.013,0.156,0.092,0.014,0.865,0.45,1.313,1.652,"3,821",554,21.5,
28-Mar-23,0,11.275,0.014,0.164,0.103,0.015,0.805,0.401,1.878,2.439,"3,419",585,21.2,
29-Mar-23,0,4.085,0.011,0.14,0.104,0.015,0.134,0.089,2.661,3.12,"4,823",654,19.3,
30-Mar-23,0,0.168,0.007,0.086,0.096,0.008,0.115,0.024,2.416,2.914,"5,997",845,17,
31-Mar-23,0,0.321,0.008,0.092,0.087,0.009,0.18,0.073,1.528,2.088,"5,713",817,17.6,
1-Apr-23,1,4.203,0.01,0.113,0.077,0.01,0.518,0.278,2.466,3.349,"3,737",605,16.6,
2-Apr-23,1,2.798,0.01,0.117,0.084,0.011,0.293,0.166,2.078,2.959,"4,346",639,17.6,
3-Apr-23,0,1.384,0.011,0.129,0.084,0.011,0.244,0.112,2.054,2.641,"4,788",693,19.2,
4-Apr-23,0,1.053,0.011,0.125,0.088,0.011,0.211,0.085,1.896,2.389,"5,100",728,19.3,
5-Apr-23,0,0.277,0.01,0.12,0.112,0.011,0.246,0.186,1.908,2.62,"5,150",782,19.3,
6-Apr-23,0,0.428,0.01,0.118,0.087,0.011,0.396,0.289,1.889,2.858,"4,094",597,18.9,
7-Apr-23,0,5.164,0.011,0.124,0.082,0.013,0.258,0.165,3.022,4.132,"3,971",579,18.1,
8-Apr-23,1,0.199,0.008,0.092,0.08,0.009,0.068,0.037,3.762,4.157,"5,284",737,16.8,
9-Apr-23,1,0.034,0.006,0.073,0.078,0.007,0.043,0.015,2.956,3.994,"5,555",795,14.3,
10-Apr-23,0,0.009,0.006,0.072,0.103,0.007,0.059,0.025,2.328,3.026,"5,495",800,13.9,
11-Apr-23,0,0.339,0.008,0.093,0.12,0.009,0.369,0.116,2.054,2.753,"4,935",757,16.2,
12-Apr-23,0,4.6,0.009,0.1,0.12,0.01,0.402,0.203,1.694,2.777,"3,946",669,16.9,
13-Apr-23,0,6.491,0.01,0.12,0.12,0.011,0.192,0.089,2.79,3.341,"4,415",636,16.9,
14-Apr-23,0,1.335,0.009,0.111,0.102,0.01,0.153,0.096,1.95,3.012,"4,756",716,16.5,
15-Apr-23,1,0.321,0.01,0.113,0.093,0.01,0.469,0.201,2.463,3.131,"4,537",723,19,
16-Apr-23,1,0.299,0.008,0.106,0.108,0.01,0.076,0.057,2.619,3.842,"4,709",686,16.8,
17-Apr-23,0,0.073,0.008,0.096,0.119,0.009,0.077,0.047,1.84,2.407,"4,824",708,16.9,
18-Apr-23,0,0.03,0.009,0.105,0.102,0.01,0.36,0.161,1.885,2.102,"4,789",731,17.6,
19-Apr-23,0,3.433,0.01,0.113,0.103,0.011,0.391,0.218,2.225,3.312,"4,276",685,18.3,
20-Apr-23,0,1.772,0.009,0.111,0.097,0.01,0.264,0.183,2.637,3.283,"3,554",530,16.6,
21-Apr-23,0,0.397,0.009,0.105,0.088,0.01,0.12,0.069,2.23,2.719,"4,592",705,17,
22-Apr-23,1,0.246,0.01,0.118,0.084,0.011,0.115,0.062,1.844,2.437,"4,417",667,17.8,
23-Apr-23,1,1.964,0.011,0.124,0.089,0.011,0.216,0.086,2.479,3.065,"4,190",658,18.5,
24-Apr-23,0,0.441,0.01,0.109,0.099,0.01,0.107,0.059,2.009,2.77,"4,356",648,18,
25-Apr-23,0,0.091,0.009,0.103,0.108,0.009,0.093,0.044,1.53,2.015,"4,510",681,18.1,
26-Apr-23,0,0.109,0.009,0.108,0.11,0.009,0.436,0.188,2.194,2.525,"4,264",663,18,
27-Apr-23,0,0.334,0.01,0.113,0.122,0.01,0.102,0.084,2.256,2.689,"4,389",663,18.5,
28-Apr-23,0,1.61,0.01,0.115,0.136,0.011,0.666,0.29,2.068,2.64,"3,661",666,19.3,
29-Apr-23,1,22.915,0.011,0.127,0.115,0.011,0.857,0.387,1.692,2.116,"1,971",320,15.8,
30-Apr-23,1,2.136,0.008,0.098,0.084,0.01,0.4,0.177,1.949,2.156,"3,437",535,13.7,
1-May-23,0,0.021,0.007,0.081,0.088,0.008,0.126,0.072,2.193,3.178,"4,115",630,13.8,
2-May-23,0,0.101,0.008,0.093,0.106,0.008,0.206,0.119,2.423,3.307,"4,110",638,15.9,
3-May-23,0,0.217,0.007,0.081,0.108,0.008,0.06,0.044,3.058,3.876,"4,237",643,14.7,
4-May-23,0,0.036,0.007,0.081,0.123,0.008,0.045,0.021,1.61,2.427,"4,296",661,14,
5-May-23,0,0.047,0.007,0.079,0.093,0.008,0.092,0.043,1.889,2.232,"4,294",660,14,
6-May-23,1,0.545,0.006,0.072,0.108,0.006,0.22,0.092,1.662,3.096,"3,987",650,14.2,
7-May-23,1,4.758,0.006,0.072,0.114,0.006,0.622,0.3,4.286,5.24,"2,562",363,10.1,
8-May-23,0,0.038,0.006,0.068,0.108,0.007,0.426,0.215,3.503,5.107,"3,194",483,11.5,
9-May-23,0,0.017,0.007,0.084,0.131,0.007,0.052,0.021,2.623,3.614,"3,997",617,13,
10-May-23,0,0.051,0.008,0.089,0.144,0.008,0.075,0.044,1.786,2.348,"3,981",631,13.9,
11-May-23,0,0.091,0.008,0.092,0.148,0.009,0.042,0.027,1.502,1.769,"3,896",606,14.7,
12-May-23,0,0.182,0.008,0.096,0.148,0.009,0.148,0.081,1.47,2.031,"3,870",617,15.8,
13-May-23,1,2.265,0.009,0.102,0.148,0.009,0.398,0.256,1.706,2.054,"3,411",576,15.5,
14-May-23,1,1.401,0.009,0.108,0.138,0.009,0.586,0.34,1.253,1.55,"2,564",405,15.2,
15-May-23,0,1.993,0.009,0.103,0.143,0.009,0.249,0.173,1.222,1.911,"2,675",409,15,
16-May-23,0,2.358,0.008,0.09,0.147,0.008,0.185,0.08,3.004,3.814,"3,502",565,14.3,
17-May-23,0,1.518,0.007,0.085,0.136,0.008,0.354,0.199,2.963,3.926,"2,807",503,12,
18-May-23,0,1.353,0.007,0.08,0.124,0.007,0.189,0.121,2.527,2.855,"2,997",462,11.1,
19-May-23,0,0.025,0.005,0.066,0.103,0.006,0.042,0.026,1.783,2.421,"3,759",602,11.1,
20-May-23,1,0.094,0.006,0.07,0.093,0.006,0.2,0.124,2.626,4.136,"3,479",575,12,
21-May-23,1,0.018,0.006,0.071,0.09,0.006,0.047,0.032,3.013,4.8,"3,530",547,11.4,
22-May-23,0,0.007,0.005,0.055,0.115,0.005,0.072,0.011,1.414,1.782,"3,738",596,12,
23-May-23,0,0.004,0.006,0.068,0.153,0.007,0.329,0.158,1.319,1.639,"3,502",587,12.8,
24-May-23,0,0.001,0.005,0.061,0.079,0.006,0.186,0.121,1.576,2.144,"3,608",581,13,
25-May-23,0,0.3,0.006,0.067,0.072,0.007,0.715,0.301,2.301,3.817,"3,036",545,15.2,
26-May-23,0,2.647,0.006,0.078,0.095,0.007,0.168,0.14,2.768,4.481,"2,271",399,10.5,
27-May-23,1,0.007,0.006,0.065,0.104,0.006,0.169,0.117,2.053,2.479,"3,499",572,10.5,
28-May-23,1,0.245,0.006,0.077,0.108,0.007,0.53,0.278,2.265,2.71,"2,691",452,11.6,
29-May-23,0,0.016,0.007,0.081,0.12,0.007,0.266,0.123,2.313,3.152,"3,334",544,12.8,
30-May-23,0,0.024,0.007,0.084,0.113,0.007,0.438,0.255,1.878,2.523,"3,115",508,13.7,
31-May-23,0,0.339,0.008,0.094,0.111,0.009,0.737,0.394,1.919,2.185,"2,249",417,15.1,
1-Jun-23,0,0.056,0.008,0.098,0.108,0.009,0.316,0.187,1.186,2.092,"3,016",523,15.2,
2-Jun-23,0,0.153,0.009,0.108,0.11,0.01,0.646,0.33,1.409,1.746,"2,498",390,15.7,
3-Jun-23,1,0.46,0.009,0.108,0.133,0.01,0.496,0.303,2.045,2.81,"2,617",445,16.4,
4-Jun-23,1,1.115,0.008,0.099,0.151,0.009,0.816,0.359,2.326,2.97,"2,464",410,14.9,
5-Jun-23,0,0.503,0.008,0.095,0.166,0.009,0.675,0.235,1.956,2.657,"2,865",482,14.3,
6-Jun-23,0,0.188,0.009,0.103,0.124,0.009,0.216,0.132,1.785,2.147,"2,778",472,14.8,
7-Jun-23,0,0.384,0.009,0.105,0.105,0.009,0.414,0.226,2.193,2.44,"2,851",478,15.4,
8-Jun-23,0,1.626,0.008,0.09,0.08,0.009,0.416,0.343,2.355,2.939,"2,141",392,12.9,
9-Jun-23,0,0.021,0.006,0.072,0.078,0.007,0.265,0.175,2.271,2.914,"3,061",495,12.1,
10-Jun-23,1,0.012,0.005,0.064,0.089,0.006,0.013,0.009,1.322,2.305,"3,331",546,11.7,
11-Jun-23,1,0.014,0.006,0.069,0.109,0.007,0.221,0.173,1.45,1.786,"3,140",535,12,
12-Jun-23,0,0.559,0.008,0.089,0.13,0.008,0.474,0.303,1.774,2.162,"2,258",375,13,
13-Jun-23,0,1.393,0.007,0.082,0.082,0.008,0.133,0.077,2.232,3.063,"2,855",478,12.6,
14-Jun-23,0,0.023,0.006,0.068,0.072,0.006,0.064,0.032,2.801,3.761,"3,228",529,10.8,
15-Jun-23,0,0.047,0.006,0.067,0.084,0.006,0.174,0.053,1.933,2.614,"3,191",531,11,
16-Jun-23,0,0.003,0.006,0.069,0.109,0.006,0.025,0.016,1.399,1.887,"3,242",532,11.2,
17-Jun-23,1,0.044,0.006,0.067,0.12,0.006,0.038,0.02,1.786,2.21,"3,289",541,11.1,
18-Jun-23,1,0.046,0.005,0.06,0.128,0.005,0.052,0.035,2.301,2.718,"3,152",520,10,
19-Jun-23,0,0.545,0.005,0.06,0.12,0.005,0.105,0.037,2.791,3.296,"3,219",531,9.5,
20-Jun-23,0,0.002,0.005,0.054,0.149,0.005,0.155,0.056,2.175,2.989,"3,223",532,8.3,
21-Jun-23,0,0.008,0.006,0.064,0.118,0.006,0.433,0.161,1.093,1.711,"3,056",532,10.3,
22-Jun-23,0,4.702,0.007,0.081,0.102,0.008,0.647,0.308,1.995,2.422,"2,279",425,11.3,
23-Jun-23,0,0.529,0.006,0.077,0.103,0.008,0.151,0.075,2.622,3.507,"3,054",499,10.8,
24-Jun-23,1,0.086,0.005,0.06,0.108,0.005,0.284,0.104,2.159,2.536,"3,251",534,11.1,
25-Jun-23,1,0.071,0.005,0.06,0.108,0.005,0.115,0.042,2.945,3.752,"3,274",540,12,
26-Jun-23,0,0.075,0.006,0.066,0.119,0.006,0.202,0.085,2.911,4.206,"3,101",518,11.4,
27-Jun-23,0,0.054,0.006,0.066,0.124,0.006,0.734,0.381,1.616,2.078,"2,273",418,11.5,
28-Jun-23,0,2.255,0.007,0.078,0.147,0.007,0.609,0.315,2.318,3.088,"1,349",335,9.6,
29-Jun-23,0,0.016,0.005,0.061,0.121,0.006,0.071,0.035,2.843,3.609,"3,174",521,8.9,
30-Jun-23,0,0.065,0.006,0.072,0.129,0.006,0.241,0.091,2.672,3.623,"3,044",503,10.7,
1-Jul-23,1,0.025,0.006,0.072,0.096,0.006,0.278,0.105,2.26,3.071,"3,114",516,11,
2-Jul-23,1,0.03,0.007,0.077,0.089,0.007,0.643,0.253,1.82,2.367,"2,894",487,11.7,
3-Jul-23,0,1.002,0.008,0.094,0.101,0.009,0.947,0.465,1.42,1.612,"2,250",463,13.1,
4-Jul-23,0,3.973,0.009,0.104,0.122,0.009,0.575,0.285,1.734,2.162,"1,659",325,12.5,
5-Jul-23,0,0.155,0.007,0.088,0.116,0.009,0.16,0.07,1.976,2.478,"2,988",486,12.3,
6-Jul-23,0,0.371,0.006,0.066,0.085,0.006,0.201,0.057,2.084,2.797,"3,148",523,10.9,
7-Jul-23,0,0.027,0.006,0.068,0.092,0.006,0.07,0.028,2.83,3.393,"3,213",512,10.7,
8-Jul-23,1,0.248,0.006,0.064,0.083,0.006,0.064,0.031,3.617,4.418,"3,272",541,12.1,
9-Jul-23,1,0.069,0.006,0.072,0.09,0.007,0.092,0.047,2.748,4.174,"3,204",518,11.6,
10-Jul-23,0,0.03,0.006,0.069,0.096,0.006,0.149,0.046,1.887,2.43,"3,354",547,10.9,
11-Jul-23,0,0.024,0.006,0.065,0.1,0.006,0.044,0.024,1.429,2.038,"3,401",557,11.4,
12-Jul-23,0,0.009,0.006,0.072,0.095,0.007,0.053,0.029,1.599,1.92,"3,375",544,11.6,
13-Jul-23,0,0.009,0.006,0.068,0.084,0.006,0.13,0.025,1.608,1.872,"3,484",561,12,
14-Jul-23,0,0.007,0.007,0.079,0.104,0.007,0.546,0.226,1.849,2.346,"3,363",566,13.6,
15-Jul-23,1,0.259,0.007,0.088,0.107,0.008,0.519,0.304,1.727,2.556,"2,942",486,14.4,
16-Jul-23,1,1.485,0.008,0.097,0.128,0.009,0.353,0.182,1.453,1.75,"2,387",355,13.3,
17-Jul-23,0,0.247,0.008,0.097,0.149,0.009,0.178,0.128,1.683,1.832,"2,987",519,13.4,
18-Jul-23,0,0.206,0.006,0.078,0.15,0.008,0.113,0.082,2.111,2.952,"3,082",482,12.5,
19-Jul-23,0,0.003,0.005,0.055,0.153,0.005,0.042,0.023,2.061,2.852,"3,640",584,9.7,
20-Jul-23,0,0.352,0.005,0.059,0.139,0.006,0.176,0.106,2.13,2.741,"3,452",571,11.4,
21-Jul-23,0,0.115,0.006,0.065,0.14,0.006,0.086,0.049,2.428,3.038,"3,394",529,10.5,
22-Jul-23,1,0.1,0.006,0.068,0.147,0.007,0.136,0.061,2.131,2.468,"3,503",574,10.3,
23-Jul-23,1,2.715,0.008,0.089,0.155,0.008,0.334,0.159,2.432,2.706,"2,946",521,11.9,
24-Jul-23,0,0.305,0.007,0.086,0.145,0.008,0.118,0.077,1.818,2.705,"3,143",502,11.6,
25-Jul-23,0,0.033,0.007,0.083,0.149,0.007,0.074,0.037,1.548,1.838,"3,634",581,12.3,
26-Jul-23,0,0.021,0.006,0.072,0.149,0.006,0.029,0.018,1.464,1.754,"3,699",581,12.5,
27-Jul-23,0,0.021,0.006,0.073,0.143,0.007,0.031,0.019,1.809,2.425,"3,740",593,13.1,
28-Jul-23,0,0.173,0.007,0.082,0.148,0.008,0.288,0.159,1.375,2.417,"3,181",536,14.7,
29-Jul-23,1,0.04,0.008,0.096,0.152,0.008,0.157,0.108,1.562,1.736,"3,116",476,15.6,
30-Jul-23,1,0.04,0.008,0.09,0.134,0.008,0.075,0.037,1.772,2.591,"3,663",576,15.5,
31-Jul-23,0,0.008,0.006,0.072,0.119,0.007,0.038,0.02,1.749,2.485,"3,904",607,13.6,
1-Aug-23,0,0.013,0.007,0.076,0.131,0.008,0.117,0.071,1.836,2.176,"3,838",623,13.9,
2-Aug-23,0,0.045,0.007,0.084,0.12,0.008,0.054,0.03,1.868,2.094,"3,790",586,13.6,
3-Aug-23,0,0.017,0.007,0.084,0.117,0.008,0.316,0.19,1.961,2.346,"3,881",612,14.4,
4-Aug-23,0,0.387,0.007,0.078,0.123,0.007,0.765,0.42,1.867,2.154,"3,160",524,14.8,
5-Aug-23,1,4.71,0.008,0.094,0.13,0.009,0.541,0.255,1.999,2.615,"2,370",409,13.9,
6-Aug-23,1,0.736,0.008,0.089,0.136,0.008,0.48,0.235,1.932,2.512,"3,085",534,13.3,
7-Aug-23,0,0.839,0.007,0.086,0.144,0.008,0.326,0.204,1.645,1.91,"2,968",508,12.5,
8-Aug-23,0,0.088,0.007,0.084,0.151,0.007,0.151,0.081,1.436,2.104,"3,830",602,13.2,
9-Aug-23,0,0.016,0.006,0.075,0.142,0.007,0.288,0.126,2.01,2.974,"4,127",635,13.4,
10-Aug-23,0,0.099,0.006,0.072,0.157,0.006,0.061,0.047,2.533,3.774,"4,039",623,13.1,
11-Aug-23,0,0,0.006,0.065,0.151,0.006,0.234,0.068,1.525,1.919,"4,351",665,12.6,
12-Aug-23,1,0.193,0.006,0.07,0.15,0.007,0.28,0.129,1.703,2.04,"4,059",650,13.7,
13-Aug-23,1,6.21,0.008,0.088,0.161,0.008,0.699,0.282,1.317,1.873,"2,821",408,13.1,
14-Aug-23,0,4.674,0.008,0.093,0.12,0.008,0.579,0.299,1.889,2.35,"2,771",525,12.3,
15-Aug-23,0,1.878,0.007,0.084,0.109,0.007,0.447,0.257,1.633,2.488,"2,889",483,11.4,
16-Aug-23,0,0.205,0.007,0.076,0.125,0.007,0.157,0.135,1.574,1.896,"3,270",497,11.8,
17-Aug-23,0,4.354,0.007,0.073,0.14,0.008,0.506,0.207,1.893,3.891,"3,921",663,13.8,
18-Aug-23,0,0.197,0.005,0.064,0.14,0.007,0.15,0.049,3.859,5.165,"4,391",653,10.9,
19-Aug-23,1,0.037,0.006,0.071,0.151,0.007,0.091,0.04,2.737,3.527,"4,442",672,12.4,
20-Aug-23,1,0.007,0.007,0.078,0.161,0.007,0.239,0.172,1.21,1.803,"4,312",681,14,
21-Aug-23,0,0.025,0.007,0.084,0.167,0.008,0.59,0.213,1.535,1.932,"4,253",659,15.1,
22-Aug-23,0,1.588,0.008,0.085,0.171,0.008,0.316,0.15,2.163,3.221,"4,281",671,15.8,
23-Aug-23,0,0.278,0.007,0.084,0.181,0.008,0.135,0.084,2.11,3.097,"4,397",683,13.4,
24-Aug-23,0,0.018,0.007,0.081,0.193,0.007,0.04,0.03,1.595,1.852,"4,751",692,13.4,
25-Aug-23,0,0,0.006,0.071,0.201,0.007,0.437,0.182,1.294,1.983,"4,790",725,14.7,
26-Aug-23,1,0.031,0.008,0.088,0.176,0.008,0.371,0.222,1.471,1.973,"4,613",685,14.7,
27-Aug-23,1,0.183,0.008,0.088,0.154,0.008,0.451,0.147,1.532,1.917,"4,727",718,15.1,
28-Aug-23,0,2.183,0.008,0.088,0.151,0.008,0.279,0.179,1.732,2.175,"4,542",668,14.6,
29-Aug-23,0,0.107,0.007,0.084,0.127,0.008,0.464,0.202,1.73,2.124,"4,771",722,15.9,
30-Aug-23,0,5.636,0.008,0.093,0.108,0.009,0.669,0.296,1.573,2.286,"4,171",674,15.4,
31-Aug-23,0,0.299,0.007,0.087,0.095,0.008,0.121,0.08,2.02,3.259,"4,535",668,13.7,
1-Sep-23,0,0.107,0.006,0.072,0.118,0.007,0.04,0.02,3.035,4.025,"5,204",755,12.6,
2-Sep-23,1,0.008,0.007,0.077,0.155,0.007,0.065,0.022,1.848,2.236,"5,257",752,13,
3-Sep-23,1,0.113,0.007,0.08,0.151,0.008,0.253,0.081,1.772,2.563,"5,330",772,14.1,
4-Sep-23,0,0.294,0.008,0.087,0.155,0.01,0.149,0.03,2.407,3.671,"5,240",761,16.8,
5-Sep-23,0,0.05,0.005,0.065,0.158,0.006,0.025,0.013,2.061,3.753,"5,588",793,14.5,
6-Sep-23,0,0.005,0.007,0.071,0.156,0.008,0.071,0.011,2.158,2.795,"5,627",804,15.3,
7-Sep-23,0,1.835,0.009,0.1,0.145,0.01,0.595,0.173,2.734,3.364,"4,880",778,19.2,
8-Sep-23,0,1.6,0.005,0.066,0.151,0.008,0.168,0.102,3.232,4.308,"4,439",631,11.8,
9-Sep-23,1,0.026,0.005,0.049,0.139,0.005,0.017,0.009,1.834,2.74,"5,812",825,11.2,
10-Sep-23,1,0.022,0.005,0.059,0.144,0.006,0.021,0.013,1.468,2.182,"5,693",804,12.7,
11-Sep-23,0,0.007,0.006,0.069,0.133,0.007,0.124,0.065,1.338,2.279,"5,583",798,14,
12-Sep-23,0,0.008,0.007,0.076,0.138,0.007,0.198,0.141,1.525,2.016,"5,252",733,15,
13-Sep-23,0,0.03,0.007,0.076,0.144,0.008,0.039,0.008,1.337,1.885,"5,810",816,16.4,
14-Sep-23,0,0,0.007,0.073,0.157,0.008,0.65,0.244,1.494,1.689,"5,539",817,17.8,
15-Sep-23,0,0,0.007,0.073,0.168,0.008,0.165,0.149,1.775,2.116,"5,737",784,18.9,
16-Sep-23,1,0,0.006,0.072,0.172,0.007, -   , -   ,1.703,2.038,"6,093",839,20.8,
17-Sep-23,1,0,0.006,0.067,0.168,0.007,0.002,0.002,1.328,2.021,"6,198",858,21,
18-Sep-23,0,0.003,0.007,0.073,0.158,0.008,0.148,0.046,1.79,2.259,"6,117",847,22.4,
19-Sep-23,0,0,0.006,0.072,0.12,0.007,0.113,0.082,2.175,2.937,"6,120",846,22.2,
20-Sep-23,0,0.076,0.007,0.077,0.132,0.008,0.06,0.054,2.431,3.334,"6,160",852,21.1,
21-Sep-23,0,1.612,0.007,0.076,0.126,0.007,0.085,0.026,3.122,4.012,"6,221",864,15.5,
22-Sep-23,0,0.078,0.007,0.075,0.136,0.007,0.103,0.061,2.184,3.018,"6,083",839,14.3,
23-Sep-23,1,0.006,0.007,0.076,0.151,0.007,0.452,0.179,1.704,2.263,"6,111",861,15.4,
24-Sep-23,1,0.001,0.007,0.077,0.145,0.007,0.024,0.015,1.913,2.594,"6,414",866,16.1,
25-Sep-23,0,0.085,0.007,0.081,0.158,0.009,0.211,0.052,1.583,2.215,"6,327",880,18.9,
26-Sep-23,0,1.753,0.01,0.113,0.144,0.01,0.244,0.136,1.635,2.518,"5,512",773,18.1,
27-Sep-23,0,4.535,0.01,0.111,0.149,0.01,0.519,0.234,1.81,2.924,"5,528",788,18.4,
28-Sep-23,0,0.345,0.008,0.099,0.144,0.009,0.034,0.025,1.535,1.925,"6,287",819,18,
29-Sep-23,0,0.031,0.008,0.086,0.143,0.009,0.004,0.003,1.431,2.119,"6,767",908,19.9,
30-Sep-23,1,0.003,0.008,0.085,0.155,0.01,0.27,0.09,2.047,3.033,"6,726",909,21.9,
1-Oct-23,1,0.012,0.008,0.091,0.146,0.009,0.278,0.155,2.467,3.581,"6,465",881,22.8,
2-Oct-23,0,0.071,0.009,0.101,0.117,0.01,0.229,0.038,2.337,2.897,"6,615",893,21.9,
3-Oct-23,0,0.88,0.008,0.093,0.103,0.009,0.746,0.328,2.749,3.465,"5,224",841,23.9,
4-Oct-23,0,14.494,0.008,0.098,0.106,0.01,0.483,0.233,3.903,4.38,"4,744",704,16.5,
5-Oct-23,0,0.079,0.005,0.066,0.129,0.006,0.036,0.021,2.689,3.963,"6,964",933,14.7,
6-Oct-23,0,0.832,0.007,0.08,0.149,0.007,0.254,0.095,3.141,3.782,"6,171",855,15,
7-Oct-23,1,0.115,0.007,0.076,0.157,0.007,0.165,0.084,2.014,2.94,"6,527",910,15.2,
8-Oct-23,1,0.029,0.007,0.077,0.146,0.008,0.026,0.017,1.728,2.529,"7,011",905,16.2,
9-Oct-23,0,0.047,0.008,0.086,0.148,0.009,0.371,0.077,1.595,2.192,"7,076",954,18.4,
10-Oct-23,0,0.068,0.009,0.1,0.155,0.009,0.313,0.146,1.807,2.821,"6,283",812,18,
11-Oct-23,0,0.007,0.008,0.092,0.146,0.009,0.22,0.167,1.976,2.61,"7,064",930,19.5,
12-Oct-23,0,1.555,0.007,0.078,0.118,0.008,0.278,0.129,3.096,5.066,"7,124",910,18.7,
13-Oct-23,0,0.039,0.007,0.073,0.157,0.007,0.124,0.037,1.979,2.635,"7,329",973,16.9,
14-Oct-23,1,0,0.007,0.082,0.15,0.007,0.057,0.033,1.865,2.454,"7,336",945,18.8,
15-Oct-23,1,0.163,0.007,0.08,0.165,0.008,0.37,0.118,1.785,3.017,"7,142",942,18.8,
16-Oct-23,0,1.532,0.006,0.08,0.129,0.007,0.145,0.086,3.549,4.317,"6,704",917,15.7,
17-Oct-23,0,1.17,0.007,0.086,0.122,0.008,0.246,0.111,2.96,4.104,"6,579",882,15.7,
18-Oct-23,0,0.1,0.008,0.088,0.144,0.008,0.113,0.067,2.006,2.711,"7,086",902,17,
19-Oct-23,0,0.009,0.008,0.093,0.161,0.009,0.029,0.017,1.911,2.64,"7,579",960,18.7,
20-Oct-23,0,0.003,0.01,0.109,0.154,0.011,0.092,0.049,1.942,2.817,"7,628",978,20.9,
21-Oct-23,1,0.033,0.01,0.104,0.137,0.011,0.449,0.167,2.644,3.817,"7,224",903,21.7,
22-Oct-23,1,0.026,0.007,0.079,0.153,0.007,0.063,0.038,1.873,2.191,"7,767",974,19.7,
23-Oct-23,0,0.029,0.007,0.078,0.159,0.009,0.12,0.1,1.677,2.451,"7,795","1,019",19.9,
24-Oct-23,0,0.055,0.007,0.08,0.167,0.008,0.447,0.164,2.208,3.081,"7,358","1,001",22.3,
25-Oct-23,0,2.266,0.007,0.086,0.124,0.008,0.477,0.164,3.125,3.992,"6,888",986,17.5,
26-Oct-23,0,7.711,0.007,0.079,0.089,0.008,0.461,0.189,4.023,4.693,"5,775",720,14.5,
27-Oct-23,0,2.57,0.007,0.081,0.094,0.007,0.425,0.217,2.981,4.061,"5,626",697,14.9,
28-Oct-23,1,0.042,0.007,0.076,0.109,0.007,0.42,0.154,2.164,2.818,"7,485",922,16.9,
29-Oct-23,1,0.074,0.007,0.075,0.12,0.009,0.279,0.197,2.344,3.172,"7,964","1,019",19.9,
30-Oct-23,0,0.038,0.007,0.083,0.127,0.008,0.373,0.164,2.403,3.716,"7,655",979,22.9,
31-Oct-23,0,0.074,0.006,0.07,0.132,0.007,0.117,0.054,2.727,4.017,"8,085","1,046",18.1,
1-Nov-23,0,0.085,0.008,0.088,0.13,0.008,0.235,0.114,2.237,2.947,"6,788",808,17.3,
2-Nov-23,0,0.742,0.008,0.095,0.123,0.009,0.374,0.202,1.724,2.575,"6,988",913,18.6,
3-Nov-23,0,6.467,0.01,0.117,0.129,0.011,0.547,0.335,1.882,2.409,"4,687",599,18.4,
4-Nov-23,1,22.674,0.01,0.12,0.121,0.01,0.563,0.293,2.626,3.225,"4,392",572,17.7,
5-Nov-23,1,8.79,0.009,0.106,0.089,0.01,0.291,0.184,2.353,3.376,"5,307",786,16.7,
6-Nov-23,0,0.514,0.009,0.101,0.081,0.009,0.428,0.19,1.959,2.617,"7,324",900,18.5,
7-Nov-23,0,0.353,0.01,0.114,0.076,0.011,0.718,0.345,2.226,2.973,"7,422",997,20.2,
8-Nov-23,0,3.601,0.011,0.128,0.106,0.012,0.585,0.307,2.171,2.64,"6,846",877,20.8,
9-Nov-23,0,10.732,0.012,0.139,0.108,0.013,0.558,0.303,1.864,2.23,"5,529",795,20,
10-Nov-23,0,1.331,0.012,0.137,0.126,0.012,0.144,0.084,1.991,2.639,"7,676",919,21.6,
11-Nov-23,1,0.581,0.012,0.133,0.114,0.012,0.346,0.153,1.982,2.984,"8,143","1,019",23.8,
12-Nov-23,1,0.2,0.01,0.119,0.12,0.012,0.527,0.307,2.442,3.374,"7,029","1,010",22.1,
13-Nov-23,0,0.077,0.009,0.104,0.096,0.01,0.41,0.296,1.999,2.716,"7,447",872,19.5,
14-Nov-23,0,0.25,0.011,0.121,0.105,0.012,0.824,0.371,1.74,2.772,"6,967",914,21,
15-Nov-23,0,0.098,0.011,0.129,0.108,0.011,0.465,0.311,1.491,2.869,"6,572",777,21.2,
16-Nov-23,0,3.506,0.01,0.111,0.123,0.011,0.626,0.286,2.825,4.236,"6,687",979,19.7,
17-Nov-23,0,0.288,0.008,0.091,0.116,0.008,0.066,0.032,2.341,3.616,"8,447",996,18.2,
18-Nov-23,1,0,0.008,0.095,0.108,0.009,0.327,0.103,2.369,3.226,"8,763","1,068",20.4,
19-Nov-23,1,0.673,0.011,0.121,0.119,0.012,0.733,0.334,2.347,3.409,"6,944","1,022",22.4,
20-Nov-23,0,3.1,0.012,0.139,0.13,0.012,0.615,0.38,1.879,2.249,"4,162",699,20.6,
